Sample;Metric;Threshold;PostId;PostHistoryId;RuntimeText;TextBlockCount;TruePositivesText;TrueNegativesText;FalsePositivesText;FalseNegativesText;RuntimeCode;CodeBlockCount;TruePositivesCode;TrueNegativesCode;FalsePositivesCode;FalseNegativesCode
TestManager;winnowingThreeGramJaccard;0.7;3758880;15577610;3125000.0;2;2;0;2;0;0.0;2;2;0;2;0
TestManager;winnowingThreeGramJaccard;0.7;3758880;24534909;3125000.0;2;2;0;2;0;0.0;2;2;0;2;0
TestManager;winnowingThreeGramJaccard;0.7;3758880;130380462;3125000.0;3;2;0;4;0;0.0;2;2;0;2;0
TestManager;cosineThreeGramNormalizedBool;0.8;3758880;7873162;0.0;3;0;0;0;0;0.0;3;0;0;0;0
TestManager;cosineThreeGramNormalizedBool;0.8;3758880;7873319;0.0;2;1;0;5;0;0.0;2;2;0;4;0
TestManager;cosineThreeGramNormalizedBool;0.8;3758880;7873489;0.0;2;1;0;2;1;0.0;2;0;0;2;2
TestManager;cosineThreeGramNormalizedBool;0.8;3758880;7873581;0.0;2;2;0;2;0;0.0;2;2;0;2;0
TestManager;cosineThreeGramNormalizedBool;0.8;3758880;7874248;0.0;2;2;0;2;0;0.0;2;2;0;2;0
TestManager;cosineThreeGramNormalizedBool;0.8;3758880;7874570;0.0;2;2;0;2;0;0.0;2;1;0;2;1
TestManager;cosineThreeGramNormalizedBool;0.8;3758880;7874704;0.0;2;2;0;2;0;0.0;2;2;0;2;0
TestManager;cosineThreeGramNormalizedBool;0.8;3758880;7875126;0.0;2;2;0;2;0;0.0;2;2;0;2;0
TestManager;cosineThreeGramNormalizedBool;0.8;3758880;15577610;0.0;2;2;0;2;0;0.0;2;2;0;2;0
TestManager;cosineThreeGramNormalizedBool;0.8;3758880;24534909;0.0;2;2;0;2;0;0.0;2;2;0;2;0
TestManager;cosineThreeGramNormalizedBool;0.8;3758880;130380462;0.0;3;2;0;4;0;0.0;2;2;0;2;0
TestManager;tokenDice;0.3;22037280;58996741;0.0;3;0;0;0;0;0.0;2;0;0;0;0
TestManager;tokenDice;0.3;22037280;58997388;0.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;tokenDice;0.3;22037280;59004094;0.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;tokenDice;0.3;22037280;59078493;0.0;3;2;0;6;1;0.0;2;2;0;2;0
TestManager;tokenDice;0.3;22037280;60329723;0.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;tokenDice;0.3;22037280;69262919;0.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;tokenDice;0.3;22037280;147248795;0.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;winnowingThreeGramDiceNormalized;0.9;22037280;58996741;6250000.0;3;0;0;0;0;0.0;2;0;0;0;0
TestManager;winnowingThreeGramDiceNormalized;0.9;22037280;58997388;6250000.0;3;2;0;6;1;0.0;2;2;0;2;0
TestManager;winnowingThreeGramDiceNormalized;0.9;22037280;59004094;6250000.0;3;2;0;6;1;0.0;2;2;0;2;0
TestManager;winnowingThreeGramDiceNormalized;0.9;22037280;59078493;6250000.0;3;2;0;6;1;0.0;2;2;0;2;0
TestManager;winnowingThreeGramDiceNormalized;0.9;22037280;60329723;6250000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;winnowingThreeGramDiceNormalized;0.9;22037280;69262919;6250000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;winnowingThreeGramDiceNormalized;0.9;22037280;147248795;6250000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;threeGramJaccardNormalizedPadding;0.4;22037280;58996741;6250000.0;3;0;0;0;0;0.0;2;0;0;0;0
TestManager;threeGramJaccardNormalizedPadding;0.4;22037280;58997388;6250000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;threeGramJaccardNormalizedPadding;0.4;22037280;59004094;6250000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;threeGramJaccardNormalizedPadding;0.4;22037280;59078493;6250000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;threeGramJaccardNormalizedPadding;0.4;22037280;60329723;6250000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;threeGramJaccardNormalizedPadding;0.4;22037280;69262919;6250000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;threeGramJaccardNormalizedPadding;0.4;22037280;147248795;6250000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;manhattanThreeGramNormalized;0.5;22037280;58996741;3125000.0;3;0;0;0;0;6250000.0;2;0;0;0;0
TestManager;manhattanThreeGramNormalized;0.5;22037280;58997388;3125000.0;3;3;0;6;0;6250000.0;2;2;0;2;0
TestManager;manhattanThreeGramNormalized;0.5;22037280;59004094;3125000.0;3;2;0;6;1;6250000.0;2;2;0;2;0
TestManager;manhattanThreeGramNormalized;0.5;22037280;59078493;3125000.0;3;3;0;6;0;6250000.0;2;2;0;2;0
TestManager;manhattanThreeGramNormalized;0.5;22037280;60329723;3125000.0;3;3;0;6;0;6250000.0;2;2;0;2;0
TestManager;manhattanThreeGramNormalized;0.5;22037280;69262919;3125000.0;3;3;0;6;0;6250000.0;2;2;0;2;0
TestManager;manhattanThreeGramNormalized;0.5;22037280;147248795;3125000.0;3;3;0;6;0;6250000.0;2;2;0;2;0
TestManager;cosineFiveGramNormalizedBool;0.8;3758880;7873162;0.0;3;0;0;0;0;9375000.0;3;0;0;0;0
TestManager;cosineFiveGramNormalizedBool;0.8;3758880;7873319;0.0;2;1;0;5;0;9375000.0;2;2;0;4;0
TestManager;cosineFiveGramNormalizedBool;0.8;3758880;7873489;0.0;2;1;0;2;1;9375000.0;2;0;0;2;2
TestManager;cosineFiveGramNormalizedBool;0.8;3758880;7873581;0.0;2;2;0;2;0;9375000.0;2;2;0;2;0
TestManager;cosineFiveGramNormalizedBool;0.8;3758880;7874248;0.0;2;2;0;2;0;9375000.0;2;2;0;2;0
TestManager;cosineFiveGramNormalizedBool;0.8;3758880;7874570;0.0;2;2;0;2;0;9375000.0;2;1;0;2;1
TestManager;cosineFiveGramNormalizedBool;0.8;3758880;7874704;0.0;2;2;0;2;0;9375000.0;2;2;0;2;0
TestManager;cosineFiveGramNormalizedBool;0.8;3758880;7875126;0.0;2;2;0;2;0;9375000.0;2;1;0;2;1
TestManager;cosineFiveGramNormalizedBool;0.8;3758880;15577610;0.0;2;2;0;2;0;9375000.0;2;2;0;2;0
TestManager;cosineFiveGramNormalizedBool;0.8;3758880;24534909;0.0;2;2;0;2;0;9375000.0;2;2;0;2;0
TestManager;cosineFiveGramNormalizedBool;0.8;3758880;130380462;0.0;3;2;0;4;0;9375000.0;2;2;0;2;0
TestManager;winnowingFiveGramOptimalAlignmentNormalized;0.6;3758880;7873162;0.0;3;0;0;0;0;3125000.0;3;0;0;0;0
TestManager;winnowingFiveGramOptimalAlignmentNormalized;0.6;3758880;7873319;0.0;2;1;0;5;0;3125000.0;2;2;0;4;0
TestManager;winnowingFiveGramOptimalAlignmentNormalized;0.6;3758880;7873489;0.0;2;1;0;2;1;3125000.0;2;0;0;2;2
TestManager;winnowingFiveGramOptimalAlignmentNormalized;0.6;3758880;7873581;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;winnowingFiveGramOptimalAlignmentNormalized;0.6;3758880;7874248;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;winnowingFiveGramOptimalAlignmentNormalized;0.6;3758880;7874570;0.0;2;2;0;2;0;3125000.0;2;1;0;2;1
TestManager;winnowingFiveGramOptimalAlignmentNormalized;0.6;3758880;7874704;0.0;2;2;0;2;0;3125000.0;2;1;0;2;1
TestManager;winnowingFiveGramOptimalAlignmentNormalized;0.6;3758880;7875126;0.0;2;2;0;2;0;3125000.0;2;1;0;2;1
TestManager;winnowingFiveGramOptimalAlignmentNormalized;0.6;3758880;15577610;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;winnowingFiveGramOptimalAlignmentNormalized;0.6;3758880;24534909;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;winnowingFiveGramOptimalAlignmentNormalized;0.6;3758880;130380462;0.0;3;2;0;4;0;3125000.0;2;2;0;2;0
TestManager;winnowingFourGramLongestCommonSubsequence;0.9;22037280;58996741;1.5625E7;3;0;0;0;0;0.0;2;0;0;0;0
TestManager;winnowingFourGramLongestCommonSubsequence;0.9;22037280;58997388;1.5625E7;3;2;0;6;1;0.0;2;2;0;2;0
TestManager;winnowingFourGramLongestCommonSubsequence;0.9;22037280;59004094;1.5625E7;3;2;0;6;1;0.0;2;2;0;2;0
TestManager;winnowingFourGramLongestCommonSubsequence;0.9;22037280;59078493;1.5625E7;3;2;0;6;1;0.0;2;2;0;2;0
TestManager;winnowingFourGramLongestCommonSubsequence;0.9;22037280;60329723;1.5625E7;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;winnowingFourGramLongestCommonSubsequence;0.9;22037280;69262919;1.5625E7;3;2;0;6;1;0.0;2;2;0;2;0
TestManager;winnowingFourGramLongestCommonSubsequence;0.9;22037280;147248795;1.5625E7;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;winnowingFiveGramOverlapNormalized;0.6;3758880;7873162;0.0;3;0;0;0;0;3125000.0;3;0;0;0;0
TestManager;winnowingFiveGramOverlapNormalized;0.6;3758880;7873319;0.0;2;1;0;5;0;3125000.0;2;2;0;4;0
TestManager;winnowingFiveGramOverlapNormalized;0.6;3758880;7873489;0.0;2;1;0;2;1;3125000.0;2;1;0;2;1
TestManager;winnowingFiveGramOverlapNormalized;0.6;3758880;7873581;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;winnowingFiveGramOverlapNormalized;0.6;3758880;7874248;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;winnowingFiveGramOverlapNormalized;0.6;3758880;7874570;0.0;2;2;0;2;0;3125000.0;2;1;0;2;1
TestManager;winnowingFiveGramOverlapNormalized;0.6;3758880;7874704;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;winnowingFiveGramOverlapNormalized;0.6;3758880;7875126;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;winnowingFiveGramOverlapNormalized;0.6;3758880;15577610;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;winnowingFiveGramOverlapNormalized;0.6;3758880;24534909;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;winnowingFiveGramOverlapNormalized;0.6;3758880;130380462;0.0;3;2;0;4;0;3125000.0;2;2;0;2;0
TestManager;cosineTwoShingleNormalizedNormalizedTermFrequency;0.4;3758880;7873162;0.0;null;null;null;null;null;0.0;3;0;0;0;0
TestManager;cosineTwoShingleNormalizedNormalizedTermFrequency;0.4;3758880;7873319;0.0;null;null;null;null;null;0.0;2;2;0;4;0
TestManager;cosineTwoShingleNormalizedNormalizedTermFrequency;0.4;3758880;7873489;0.0;null;null;null;null;null;0.0;2;1;0;2;1
TestManager;cosineTwoShingleNormalizedNormalizedTermFrequency;0.4;3758880;7873581;0.0;null;null;null;null;null;0.0;2;2;0;2;0
TestManager;cosineTwoShingleNormalizedNormalizedTermFrequency;0.4;3758880;7874248;0.0;null;null;null;null;null;0.0;2;2;0;2;0
TestManager;cosineTwoShingleNormalizedNormalizedTermFrequency;0.4;3758880;7874570;0.0;null;null;null;null;null;0.0;2;1;0;2;1
TestManager;cosineTwoShingleNormalizedNormalizedTermFrequency;0.4;3758880;7874704;0.0;null;null;null;null;null;0.0;2;2;0;2;0
TestManager;cosineTwoShingleNormalizedNormalizedTermFrequency;0.4;3758880;7875126;0.0;null;null;null;null;null;0.0;2;2;0;2;0
TestManager;cosineTwoShingleNormalizedNormalizedTermFrequency;0.4;3758880;15577610;0.0;null;null;null;null;null;0.0;2;2;0;2;0
TestManager;cosineTwoShingleNormalizedNormalizedTermFrequency;0.4;3758880;24534909;0.0;null;null;null;null;null;0.0;2;2;0;2;0
TestManager;cosineTwoShingleNormalizedNormalizedTermFrequency;0.4;3758880;130380462;0.0;null;null;null;null;null;0.0;2;2;0;2;0
TestManager;threeShingleJaccardNormalized;0.3;22037280;58996741;9375000.0;3;0;0;0;0;3125000.0;2;0;0;0;0
TestManager;threeShingleJaccardNormalized;0.3;22037280;58997388;9375000.0;3;3;0;6;0;3125000.0;2;2;0;2;0
TestManager;threeShingleJaccardNormalized;0.3;22037280;59004094;9375000.0;3;3;0;6;0;3125000.0;2;2;0;2;0
TestManager;threeShingleJaccardNormalized;0.3;22037280;59078493;9375000.0;3;3;0;6;0;3125000.0;2;2;0;2;0
TestManager;threeShingleJaccardNormalized;0.3;22037280;60329723;9375000.0;3;3;0;6;0;3125000.0;2;2;0;2;0
TestManager;threeShingleJaccardNormalized;0.3;22037280;69262919;9375000.0;3;3;0;6;0;3125000.0;2;2;0;2;0
TestManager;threeShingleJaccardNormalized;0.3;22037280;147248795;9375000.0;3;3;0;6;0;3125000.0;2;2;0;2;0
TestManager;fourGramJaccard;0.9;3758880;7873162;0.0;3;0;0;0;0;0.0;3;0;0;0;0
TestManager;fourGramJaccard;0.9;3758880;7873319;0.0;2;1;0;5;0;0.0;2;2;0;4;0
TestManager;fourGramJaccard;0.9;3758880;7873489;0.0;2;1;0;2;1;0.0;2;0;0;2;2
TestManager;fourGramJaccard;0.9;3758880;7873581;0.0;2;1;0;2;1;0.0;2;1;0;2;1
TestManager;fourGramJaccard;0.9;3758880;7874248;0.0;2;2;0;2;0;0.0;2;2;0;2;0
TestManager;fourGramJaccard;0.9;3758880;7874570;0.0;2;2;0;2;0;0.0;2;1;0;2;1
TestManager;fourGramJaccard;0.9;3758880;7874704;0.0;2;2;0;2;0;0.0;2;1;0;2;1
TestManager;fourGramJaccard;0.9;3758880;7875126;0.0;2;2;0;2;0;0.0;2;1;0;2;1
TestManager;fourGramJaccard;0.9;3758880;15577610;0.0;2;2;0;2;0;0.0;2;2;0;2;0
TestManager;fourGramJaccard;0.9;3758880;24534909;0.0;2;2;0;2;0;0.0;2;2;0;2;0
TestManager;fourGramJaccard;0.9;3758880;130380462;0.0;3;2;0;4;0;0.0;2;2;0;2;0
TestManager;manhattanTokenNormalized;0.6;22037280;58996741;3125000.0;3;0;0;0;0;0.0;2;0;0;0;0
TestManager;manhattanTokenNormalized;0.6;22037280;58997388;3125000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;manhattanTokenNormalized;0.6;22037280;59004094;3125000.0;3;2;0;6;1;0.0;2;2;0;2;0
TestManager;manhattanTokenNormalized;0.6;22037280;59078493;3125000.0;3;2;0;6;1;0.0;2;2;0;2;0
TestManager;manhattanTokenNormalized;0.6;22037280;60329723;3125000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;manhattanTokenNormalized;0.6;22037280;69262919;3125000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;manhattanTokenNormalized;0.6;22037280;147248795;3125000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;cosineTwoGramNormalizedBool;0.3;22037280;58996741;9375000.0;3;0;0;0;0;0.0;2;0;0;0;0
TestManager;cosineTwoGramNormalizedBool;0.3;22037280;58997388;9375000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;cosineTwoGramNormalizedBool;0.3;22037280;59004094;9375000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;cosineTwoGramNormalizedBool;0.3;22037280;59078493;9375000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;cosineTwoGramNormalizedBool;0.3;22037280;60329723;9375000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;cosineTwoGramNormalizedBool;0.3;22037280;69262919;9375000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;cosineTwoGramNormalizedBool;0.3;22037280;147248795;9375000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;threeShingleDiceNormalized;0.8;3758880;7873162;0.0;null;null;null;null;null;3125000.0;3;0;0;0;0
TestManager;threeShingleDiceNormalized;0.8;3758880;7873319;0.0;null;null;null;null;null;3125000.0;2;2;0;4;0
TestManager;threeShingleDiceNormalized;0.8;3758880;7873489;0.0;null;null;null;null;null;3125000.0;2;0;0;2;2
TestManager;threeShingleDiceNormalized;0.8;3758880;7873581;0.0;null;null;null;null;null;3125000.0;2;1;0;2;1
TestManager;threeShingleDiceNormalized;0.8;3758880;7874248;0.0;null;null;null;null;null;3125000.0;2;2;0;2;0
TestManager;threeShingleDiceNormalized;0.8;3758880;7874570;0.0;null;null;null;null;null;3125000.0;2;1;0;2;1
TestManager;threeShingleDiceNormalized;0.8;3758880;7874704;0.0;null;null;null;null;null;3125000.0;2;1;0;2;1
TestManager;threeShingleDiceNormalized;0.8;3758880;7875126;0.0;null;null;null;null;null;3125000.0;2;1;0;2;1
TestManager;threeShingleDiceNormalized;0.8;3758880;15577610;0.0;null;null;null;null;null;3125000.0;2;2;0;2;0
TestManager;threeShingleDiceNormalized;0.8;3758880;24534909;0.0;null;null;null;null;null;3125000.0;2;2;0;2;0
TestManager;threeShingleDiceNormalized;0.8;3758880;130380462;0.0;null;null;null;null;null;3125000.0;2;2;0;2;0
TestManager;fourGramDiceNormalizedPadding;0.5;22037280;58996741;6250000.0;3;0;0;0;0;3125000.0;2;0;0;0;0
TestManager;fourGramDiceNormalizedPadding;0.5;22037280;58997388;6250000.0;3;3;0;6;0;3125000.0;2;2;0;2;0
TestManager;fourGramDiceNormalizedPadding;0.5;22037280;59004094;6250000.0;3;3;0;6;0;3125000.0;2;2;0;2;0
TestManager;fourGramDiceNormalizedPadding;0.5;22037280;59078493;6250000.0;3;3;0;6;0;3125000.0;2;2;0;2;0
TestManager;fourGramDiceNormalizedPadding;0.5;22037280;60329723;6250000.0;3;3;0;6;0;3125000.0;2;2;0;2;0
TestManager;fourGramDiceNormalizedPadding;0.5;22037280;69262919;6250000.0;3;3;0;6;0;3125000.0;2;2;0;2;0
TestManager;fourGramDiceNormalizedPadding;0.5;22037280;147248795;6250000.0;3;3;0;6;0;3125000.0;2;2;0;2;0
TestManager;winnowingThreeGramLongestCommonSubsequence;0.7;3758880;7873162;0.0;3;0;0;0;0;6250000.0;3;0;0;0;0
TestManager;winnowingThreeGramLongestCommonSubsequence;0.7;3758880;7873319;0.0;2;1;0;5;0;6250000.0;2;2;0;4;0
TestManager;winnowingThreeGramLongestCommonSubsequence;0.7;3758880;7873489;0.0;2;1;0;2;1;6250000.0;2;0;0;2;2
TestManager;winnowingThreeGramLongestCommonSubsequence;0.7;3758880;7873581;0.0;2;1;0;2;1;6250000.0;2;2;0;2;0
TestManager;winnowingThreeGramLongestCommonSubsequence;0.7;3758880;7874248;0.0;2;2;0;2;0;6250000.0;2;2;0;2;0
TestManager;winnowingThreeGramLongestCommonSubsequence;0.7;3758880;7874570;0.0;2;2;0;2;0;6250000.0;2;1;0;2;1
TestManager;winnowingThreeGramLongestCommonSubsequence;0.7;3758880;7874704;0.0;2;2;0;2;0;6250000.0;2;1;0;2;1
TestManager;winnowingThreeGramLongestCommonSubsequence;0.7;3758880;7875126;0.0;2;2;0;2;0;6250000.0;2;2;0;2;0
TestManager;winnowingThreeGramLongestCommonSubsequence;0.7;3758880;15577610;0.0;2;2;0;2;0;6250000.0;2;2;0;2;0
TestManager;winnowingThreeGramLongestCommonSubsequence;0.7;3758880;24534909;0.0;2;2;0;2;0;6250000.0;2;2;0;2;0
TestManager;winnowingThreeGramLongestCommonSubsequence;0.7;3758880;130380462;0.0;3;2;0;4;0;6250000.0;2;2;0;2;0
TestManager;winnowingFourGramJaccardNormalized;0.9;22037280;58996741;9375000.0;3;0;0;0;0;0.0;2;0;0;0;0
TestManager;winnowingFourGramJaccardNormalized;0.9;22037280;58997388;9375000.0;3;2;0;6;1;0.0;2;2;0;2;0
TestManager;winnowingFourGramJaccardNormalized;0.9;22037280;59004094;9375000.0;3;2;0;6;1;0.0;2;2;0;2;0
TestManager;winnowingFourGramJaccardNormalized;0.9;22037280;59078493;9375000.0;3;2;0;6;1;0.0;2;2;0;2;0
TestManager;winnowingFourGramJaccardNormalized;0.9;22037280;60329723;9375000.0;3;2;0;6;1;0.0;2;2;0;2;0
TestManager;winnowingFourGramJaccardNormalized;0.9;22037280;69262919;9375000.0;3;2;0;6;1;0.0;2;2;0;2;0
TestManager;winnowingFourGramJaccardNormalized;0.9;22037280;147248795;9375000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;winnowingFourGramDice;0.5;3758880;7873162;0.0;3;0;0;0;0;3125000.0;3;0;0;0;0
TestManager;winnowingFourGramDice;0.5;3758880;7873319;0.0;2;1;0;5;0;3125000.0;2;2;0;4;0
TestManager;winnowingFourGramDice;0.5;3758880;7873489;0.0;2;1;0;2;1;3125000.0;2;1;0;2;1
TestManager;winnowingFourGramDice;0.5;3758880;7873581;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;winnowingFourGramDice;0.5;3758880;7874248;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;winnowingFourGramDice;0.5;3758880;7874570;0.0;2;2;0;2;0;3125000.0;2;1;0;2;1
TestManager;winnowingFourGramDice;0.5;3758880;7874704;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;winnowingFourGramDice;0.5;3758880;7875126;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;winnowingFourGramDice;0.5;3758880;15577610;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;winnowingFourGramDice;0.5;3758880;24534909;0.0;2;2;0;2;0;3125000.0;2;2;0;2;0
TestManager;winnowingFourGramDice;0.5;3758880;130380462;0.0;3;2;0;4;0;3125000.0;2;2;0;2;0
TestManager;tokenJaccard;0.6;22037280;58996741;0.0;3;0;0;0;0;0.0;2;0;0;0;0
TestManager;tokenJaccard;0.6;22037280;58997388;0.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;tokenJaccard;0.6;22037280;59004094;0.0;3;2;0;6;1;0.0;2;2;0;2;0
TestManager;tokenJaccard;0.6;22037280;59078493;0.0;3;2;0;6;1;0.0;2;2;0;2;0
TestManager;tokenJaccard;0.6;22037280;60329723;0.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;tokenJaccard;0.6;22037280;69262919;0.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;tokenJaccard;0.6;22037280;147248795;0.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;cosineTokenNormalizedTermFrequency;0.6;22037280;58996741;6250000.0;3;0;0;0;0;0.0;2;0;0;0;0
TestManager;cosineTokenNormalizedTermFrequency;0.6;22037280;58997388;6250000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;cosineTokenNormalizedTermFrequency;0.6;22037280;59004094;6250000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;cosineTokenNormalizedTermFrequency;0.6;22037280;59078493;6250000.0;3;2;0;6;1;0.0;2;2;0;2;0
TestManager;cosineTokenNormalizedTermFrequency;0.6;22037280;60329723;6250000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;cosineTokenNormalizedTermFrequency;0.6;22037280;69262919;6250000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;cosineTokenNormalizedTermFrequency;0.6;22037280;147248795;6250000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;fiveGramJaccardNormalized;0.4;22037280;58996741;1.25E7;3;0;0;0;0;0.0;2;0;0;0;0
TestManager;fiveGramJaccardNormalized;0.4;22037280;58997388;1.25E7;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;fiveGramJaccardNormalized;0.4;22037280;59004094;1.25E7;3;2;0;6;1;0.0;2;2;0;2;0
TestManager;fiveGramJaccardNormalized;0.4;22037280;59078493;1.25E7;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;fiveGramJaccardNormalized;0.4;22037280;60329723;1.25E7;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;fiveGramJaccardNormalized;0.4;22037280;69262919;1.25E7;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;fiveGramJaccardNormalized;0.4;22037280;147248795;1.25E7;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;threeGramJaccardNormalized;0.5;22037280;58996741;9375000.0;3;0;0;0;0;0.0;2;0;0;0;0
TestManager;threeGramJaccardNormalized;0.5;22037280;58997388;9375000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;threeGramJaccardNormalized;0.5;22037280;59004094;9375000.0;3;2;0;6;1;0.0;2;2;0;2;0
TestManager;threeGramJaccardNormalized;0.5;22037280;59078493;9375000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;threeGramJaccardNormalized;0.5;22037280;60329723;9375000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;threeGramJaccardNormalized;0.5;22037280;69262919;9375000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;threeGramJaccardNormalized;0.5;22037280;147248795;9375000.0;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;manhattanFiveGramNormalized;0.8;3758880;7873162;6250000.0;3;0;0;0;0;0.0;3;0;0;0;0
TestManager;manhattanFiveGramNormalized;0.8;3758880;7873319;6250000.0;2;1;0;5;0;0.0;2;2;0;4;0
TestManager;manhattanFiveGramNormalized;0.8;3758880;7873489;6250000.0;2;1;0;2;1;0.0;2;0;0;2;2
TestManager;manhattanFiveGramNormalized;0.8;3758880;7873581;6250000.0;2;2;0;2;0;0.0;2;2;0;2;0
TestManager;manhattanFiveGramNormalized;0.8;3758880;7874248;6250000.0;2;2;0;2;0;0.0;2;2;0;2;0
TestManager;manhattanFiveGramNormalized;0.8;3758880;7874570;6250000.0;2;2;0;2;0;0.0;2;1;0;2;1
TestManager;manhattanFiveGramNormalized;0.8;3758880;7874704;6250000.0;2;2;0;2;0;0.0;2;2;0;2;0
TestManager;manhattanFiveGramNormalized;0.8;3758880;7875126;6250000.0;2;2;0;2;0;0.0;2;1;0;2;1
TestManager;manhattanFiveGramNormalized;0.8;3758880;15577610;6250000.0;2;2;0;2;0;0.0;2;2;0;2;0
TestManager;manhattanFiveGramNormalized;0.8;3758880;24534909;6250000.0;2;2;0;2;0;0.0;2;2;0;2;0
TestManager;manhattanFiveGramNormalized;0.8;3758880;130380462;6250000.0;3;2;0;4;0;0.0;2;2;0;2;0
TestManager;manhattanTwoShingleNormalized;0.7;22037280;58996741;1.5625E7;3;0;0;0;0;0.0;2;0;0;0;0
TestManager;manhattanTwoShingleNormalized;0.7;22037280;58997388;1.5625E7;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;manhattanTwoShingleNormalized;0.7;22037280;59004094;1.5625E7;3;2;0;6;1;0.0;2;2;0;2;0
TestManager;manhattanTwoShingleNormalized;0.7;22037280;59078493;1.5625E7;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;manhattanTwoShingleNormalized;0.7;22037280;60329723;1.5625E7;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;manhattanTwoShingleNormalized;0.7;22037280;69262919;1.5625E7;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;manhattanTwoShingleNormalized;0.7;22037280;147248795;1.5625E7;3;3;0;6;0;0.0;2;2;0;2;0
TestManager;winnowingFourGramDice;0.8;22037280;58996741;0.0;3;0;0;0;0;0.0;2;0;0;0;0
TestManager;winnowingFourGramDice;0.8;22037280;58997388;0.0;3;2;0;6;1;0.0;2;2;0;2;0
TestManager;winnowingFourGramDice;0.8;22037280;59004094;0.0;3;2;0;6;1;0.0;2;2;0;2;0
TestManager;winnowingFourGramDice;0.8;22037280;59078493;0.0;3;2;0;6;1;0.0;2;2;0;2;0
